Data ,Label
0.831534,Notstressed
1.177739,Notstressed
1.615997,Notstressed
2.094004,Notstressed
2.582361,Notstressed
3.074579,Notstressed
3.596341,Notstressed
4.091494,Notstressed
4.588231,Notstressed
5.085889,Notstressed
5.58497,Notstressed
6.084282,Notstressed
6.583242,Notstressed
7.017162,Notstressed
7.029418,Notstressed
7.024293,Notstressed
7.034543,Notstressed
7.034543,Notstressed
7.024293,Notstressed
7.025574,Notstressed
7.040949,Notstressed
7.048637,Notstressed
7.057606,Notstressed
7.049918,Notstressed
7.048637,Notstressed
7.043512,Notstressed
7.033262,Notstressed
7.026855,Notstressed
7.028137,Notstressed
7.016605,Notstressed
7.017887,Notstressed
6.993543,Notstressed
6.979449,Notstressed
6.982012,Notstressed
6.961512,Notstressed
6.947418,Notstressed
6.935886,Notstressed
6.925636,Notstressed
6.91923,Notstressed
6.911542,Notstressed
6.901293,Notstressed
6.885918,Notstressed
6.884636,Notstressed
6.875668,Notstressed
6.866699,Notstressed
6.864136,Notstressed
6.865417,Notstressed
6.850042,Notstressed
6.844917,Notstressed
6.83723,Notstressed
6.828261,Notstressed
6.820574,Notstressed
6.812886,Notstressed
6.797511,Notstressed
6.797511,Notstressed
6.789824,Notstressed
6.782136,Notstressed
6.779573,Notstressed
6.768042,Notstressed
6.759073,Notstressed
6.757792,Notstressed
6.748823,Notstressed
6.743699,Notstressed
6.733449,Notstressed
6.728323,Notstressed
6.720636,Notstressed
6.71423,Notstressed
6.710386,Notstressed
6.698854,Notstressed
6.689886,Notstressed
6.688604,Notstressed
6.680917,Notstressed
6.678354,Notstressed
6.678354,Notstressed
6.675792,Notstressed
6.66298,Notstressed
6.677073,Notstressed
6.665542,Notstressed
6.661698,Notstressed
6.655292,Notstressed
6.643761,Notstressed
6.638636,Notstressed
6.637354,Notstressed
6.632229,Notstressed
6.630948,Notstressed
6.618135,Notstressed
6.610448,Notstressed
6.610448,Notstressed
6.604042,Notstressed
6.601479,Notstressed
6.596354,Notstressed
6.593791,Notstressed
6.584823,Notstressed
6.582261,Notstressed
6.583542,Notstressed
6.596354,Notstressed
6.625823,Notstressed
6.650167,Notstressed
6.66298,Notstressed
6.670667,Notstressed
6.680917,Notstressed
6.683479,Notstressed
6.655292,Notstressed
6.646323,Notstressed
6.625823,Notstressed
6.598917,Notstressed
6.577136,Notstressed
6.556635,Notstressed
6.533573,Notstressed
6.529729,Notstressed
6.524604,Notstressed
6.514354,Notstressed
6.509229,Notstressed
6.492573,Notstressed
6.475916,Notstressed
6.466948,Notstressed
6.454135,Notstressed
6.446447,Notstressed
6.457979,Notstressed
6.472073,Notstressed
6.461823,Notstressed
6.460541,Notstressed
6.457979,Notstressed
6.460541,Notstressed
6.446447,Notstressed
6.433635,Notstressed
6.427785,Notstressed
6.421379,Notstressed
6.413692,Notstressed
6.400879,Notstressed
6.389348,Notstressed
6.388067,Notstressed
6.379098,Notstressed
6.375254,Notstressed
6.372692,Notstressed
6.357316,Notstressed
6.349629,Notstressed
6.353473,Notstressed
6.357316,Notstressed
6.42266,Notstressed
6.431629,Notstressed
6.493129,Notstressed
6.504661,Notstressed
6.525161,Notstressed
6.539255,Notstressed
6.539255,Notstressed
6.548223,Notstressed
6.552067,Notstressed
6.570004,Notstressed
6.594348,Notstressed
6.618692,Notstressed
6.627661,Notstressed
6.637911,Notstressed
6.643036,Notstressed
6.652005,Notstressed
6.66738,Notstressed
6.700693,Notstressed
6.735286,Notstressed
6.764755,Notstressed
6.787818,Notstressed
6.803193,Notstressed
6.832662,Notstressed
6.826255,Notstressed
6.812161,Notstressed
6.801912,Notstressed
6.78013,Notstressed
6.760911,Notstressed
6.744255,Notstressed
6.71863,Notstressed
6.696849,Notstressed
6.682755,Notstressed
6.669942,Notstressed
6.662255,Notstressed
6.655849,Notstressed
6.653286,Notstressed
6.520036,Notstressed
5.938346,Notstressed
5.794846,Notstressed
5.642802,Notstressed
5.517239,Notstressed
5.514676,Notstressed
5.496739,Notstressed
5.956709,Notstressed
6.127116,Notstressed
6.251397,Notstressed
6.255241,Notstressed
6.239866,Notstressed
6.22321,Notstressed
6.228335,Notstressed
6.239866,Notstressed
6.237304,Notstressed
6.234741,Notstressed
6.221929,Notstressed
6.219366,Notstressed
6.230897,Notstressed
6.225772,Notstressed
6.227054,Notstressed
6.205272,Notstressed
6.19246,Notstressed
6.220647,Notstressed
6.260366,Notstressed
6.29496,Notstressed
6.320585,Notstressed
6.393617,Notstressed
6.519179,Notstressed
6.745536,Notstressed
6.958225,Notstressed
7.124231,Notstressed
7.240825,Notstressed
7.313857,Notstressed
7.407388,Notstressed
7.500919,Notstressed
7.736084,Notstressed
7.900084,Notstressed
7.988491,Notstressed
8.060107,Notstressed
8.09342,Notstressed
8.115201,Notstressed
8.107513,Notstressed
8.046013,Notstressed
7.967857,Notstressed
7.825637,Notstressed
7.744918,Notstressed
7.668043,Notstressed
7.57323,Notstressed
7.497636,Notstressed
7.428449,Notstressed
7.358114,Notstressed
7.297895,Notstressed
7.254333,Notstressed
7.224864,Notstressed
7.192832,Notstressed
7.173614,Notstressed
7.142864,Notstressed
7.13902,Notstressed
7.18002,Notstressed
7.245364,Notstressed
7.309426,Notstressed
7.364521,Notstressed
7.40552,Notstressed
7.443958,Notstressed
7.469584,Notstressed
7.529802,Notstressed
7.61949,Notstressed
7.718146,Notstressed
7.779647,Notstressed
7.795022,Notstressed
7.774522,Notstressed
7.69124,Notstressed
7.595146,Notstressed
7.502896,Notstressed
7.432427,Notstressed
7.39527,Notstressed
7.356833,Notstressed
7.33377,Notstressed
7.281239,Notstressed
7.256895,Notstressed
7.199239,Notstressed
7.11852,Notstressed
7.030113,Notstressed
6.968613,Notstressed
6.90455,Notstressed
6.84748,Notstressed
6.800074,Notstressed
6.771886,Notstressed
6.737292,Notstressed
6.700136,Notstressed
6.593791,Notstressed
6.547667,Notstressed
6.537416,Notstressed
6.546385,Notstressed
6.610448,Notstressed
6.618135,Notstressed
6.718073,Notstressed
6.760355,Notstressed
6.78598,Notstressed
6.801355,Notstressed
6.824418,Notstressed
6.824418,Notstressed
6.823136,Notstressed
6.752667,Notstressed
6.627104,Notstressed
6.625823,Notstressed
6.664261,Notstressed
6.74498,Notstressed
6.797511,Notstressed
6.801355,Notstressed
6.766761,Notstressed
6.873105,Notstressed
6.87823,Notstressed
6.859011,Notstressed
6.938449,Notstressed
6.938449,Notstressed
6.755229,Notstressed
6.628386,Notstressed
6.565604,Notstressed
6.475916,Notstressed
6.461823,Notstressed
6.455416,Notstressed
6.478479,Notstressed
6.651448,Notstressed
6.578417,Notstressed
6.501542,Notstressed
6.52076,Notstressed
6.625823,Notstressed
6.60276,Notstressed
6.634792,Notstressed
6.657855,Notstressed
6.650167,Notstressed
6.643761,Notstressed
6.634792,Notstressed
6.606604,Notstressed
6.596354,Notstressed
6.582261,Notstressed
6.575854,Notstressed
6.56176,Notstressed
6.545104,Notstressed
6.519479,Notstressed
6.51051,Notstressed
6.507947,Notstressed
6.502823,Notstressed
6.506666,Notstressed
6.504104,Notstressed
6.504104,Notstressed
6.495135,Notstressed
6.47976,Notstressed
6.457979,Notstressed
6.473354,Notstressed
6.548948,Notstressed
6.588666,Notstressed
6.642479,Notstressed
6.675792,Notstressed
6.687323,Notstressed
6.698854,Notstressed
6.695011,Notstressed
6.700136,Notstressed
6.709105,Notstressed
6.712948,Notstressed
6.710386,Notstressed
6.716792,Notstressed
6.709105,Notstressed
6.716792,Notstressed
6.701417,Notstressed
6.677073,Notstressed
6.688604,Notstressed
6.719355,Notstressed
6.72448,Notstressed
6.707823,Notstressed
6.677073,Notstressed
6.645042,Notstressed
6.629667,Notstressed
6.632229,Notstressed
6.614292,Notstressed
6.601479,Notstressed
6.597635,Notstressed
6.595073,Notstressed
6.598917,Notstressed
6.596354,Notstressed
6.598917,Notstressed
6.595073,Notstressed
6.601479,Notstressed
6.609167,Notstressed
6.611729,Notstressed
6.620698,Notstressed
6.62326,Notstressed
6.630948,Notstressed
6.62326,Notstressed
6.618135,Notstressed
6.607885,Notstressed
6.61301,Notstressed
6.604042,Notstressed
6.598917,Notstressed
6.595073,Notstressed
6.589948,Notstressed
6.584823,Notstressed
6.580979,Notstressed
6.573292,Notstressed
6.575854,Notstressed
6.565604,Notstressed
6.552792,Notstressed
6.550229,Notstressed
6.548948,Notstressed
6.539979,Notstressed
6.533573,Notstressed
6.536135,Notstressed
6.525885,Notstressed
6.525885,Notstressed
6.527166,Notstressed
6.519479,Notstressed
6.518198,Notstressed
6.519479,Notstressed
6.516916,Notstressed
6.516916,Notstressed
6.52076,Notstressed
6.523323,Notstressed
6.518198,Notstressed
6.519479,Notstressed
6.507947,Notstressed
6.501542,Notstressed
6.495135,Notstressed
6.49001,Notstressed
6.493854,Notstressed
6.488729,Notstressed
6.474635,Notstressed
6.46951,Notstressed
6.468229,Notstressed
6.464385,Notstressed
6.461823,Notstressed
6.466948,Notstressed
6.456697,Notstressed
6.451572,Notstressed
6.447729,Notstressed
6.443885,Notstressed
6.433635,Notstressed
